date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
15/12/2014,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,1580.95,17.7861
15/12/2014,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,3742.86,42.108
15/12/2014,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,milk and dairy,"Milk (cow, pasteurized)",500 ML,actual,Retail,KES,43,0.4838
15/12/2014,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,oil and fats,Oil (vegetable),L,actual,Retail,KES,220,2.4751
15/12/2014,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans,KG,actual,Wholesale,KES,53.31,0.5998
15/12/2014,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,5800,65.2514
15/12/2014,North Eastern,Mandera,Mandera,3.936804,41.858383,cereals and tubers,Maize (white),KG,actual,Retail,KES,60,0.675
15/12/2014,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,3200,36.0008
15/12/2014,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,1619.04,18.2146
15/12/2014,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,3400,38.2508
15/12/2014,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans,KG,actual,Wholesale,KES,76.04,0.8555
15/12/2014,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,6800,76.5016
15/12/2014,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Maize,KG,actual,Wholesale,KES,24.12,0.2714
15/12/2014,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,pulses and nuts,Beans,KG,actual,Wholesale,KES,53.18,0.5983
15/12/2014,Rift Valley,Turkana,Lodwar (Turkana),3.116667,35.6,cereals and tubers,Maize (white),KG,actual,Retail,KES,79,0.8888
15/12/2014,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,2000,22.5005
15/12/2014,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,1357.14,15.2681
15/12/2014,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,5850,65.8139
15/12/2014,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans,KG,actual,Wholesale,KES,65.77,0.7399
15/12/2014,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,8100,91.1269
15/01/2015,Coast,Kilifi,Kilifi,-3.6301,39.85113,cereals and tubers,Maize (white),KG,actual,Retail,KES,33.9,0.378
15/01/2015,Coast,Kilifi,Kilifi,-3.6301,39.85113,pulses and nuts,Beans (dry),KG,actual,Retail,KES,83.1,0.9267
15/01/2015,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,2372,26.4514
15/01/2015,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans,KG,actual,Wholesale,KES,60.25,0.6719
15/01/2015,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,5596,62.4038
15/01/2015,Coast,Tana River,Hola (Tana River),-1.5039143,40.0274159,cereals and tubers,Maize (white),KG,actual,Retail,KES,35,0.3903
15/01/2015,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Maize (white),KG,actual,Retail,KES,29,0.3234
15/01/2015,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,944.43,10.5318
15/01/2015,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,4500,50.1818
15/01/2015,Eastern,Kitui,Kitui,-1.366667,38.016667,pulses and nuts,Beans (dry),KG,actual,Retail,KES,69,0.7695
15/01/2015,Eastern,Marsabit,Marsabit,2.333333,37.983333,cereals and tubers,Maize (white),KG,actual,Retail,KES,48.9,0.5453
15/01/2015,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Bread,400 G,actual,Retail,KES,48,0.5353
15/01/2015,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize,KG,actual,Wholesale,KES,27.57,0.3074
15/01/2015,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,2356,26.2729
15/01/2015,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,1714.44,19.1186
15/01/2015,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,3674,40.9706
15/01/2015,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,milk and dairy,"Milk (cow, pasteurized)",500 ML,actual,Retail,KES,43,0.4795
15/01/2015,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,oil and fats,Oil (vegetable),L,actual,Retail,KES,215,2.3976
15/01/2015,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans,KG,actual,Wholesale,KES,58.26,0.6497
15/01/2015,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,5696,63.519
15/01/2015,North Eastern,Garissa,Garissa,-0.4564,39.64603,cereals and tubers,Maize (white),KG,actual,Retail,KES,65,0.7248
15/01/2015,North Eastern,Mandera,Mandera,3.936804,41.858383,cereals and tubers,Maize (white),KG,actual,Retail,KES,66,0.736
15/01/2015,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,3200,35.6848
15/01/2015,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,1483.33,16.5413
15/01/2015,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,3400,37.9151
15/01/2015,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans,KG,actual,Wholesale,KES,75.31,0.8398
15/01/2015,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,6864,76.5439
15/01/2015,Rift Valley,Baringo,Marigat (Baringo),0.4647,35.96007,cereals and tubers,Maize (white),KG,actual,Retail,KES,42,0.4684
15/01/2015,Rift Valley,Baringo,Marigat (Baringo),0.4647,35.96007,pulses and nuts,Beans (dry),KG,actual,Retail,KES,104,1.1598
15/01/2015,Rift Valley,Kajiado,Kajiado,-1.84153,36.7913,cereals and tubers,Maize (white),KG,actual,Retail,KES,41.1,0.4583
15/01/2015,Rift Valley,Kajiado,Kajiado,-1.84153,36.7913,pulses and nuts,Beans (dry),KG,actual,Retail,KES,87.3,0.9735
15/01/2015,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Maize,KG,actual,Wholesale,KES,23.13,0.2579
15/01/2015,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,2088,23.2843
15/01/2015,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,1324.44,14.7695
15/01/2015,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,3148,35.1049
15/01/2015,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,pulses and nuts,Beans,KG,actual,Wholesale,KES,55.3,0.6167
15/01/2015,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,5400,60.2181
15/01/2015,Rift Valley,Turkana,Lodwar (Turkana),3.116667,35.6,cereals and tubers,Maize (white),KG,actual,Retail,KES,82,0.9144
15/01/2015,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize,KG,actual,Wholesale,KES,23.6,0.2632
15/01/2015,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,2000,22.303
15/01/2015,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,1427.22,15.9156
15/01/2015,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,5835,65.069
15/01/2015,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans,KG,actual,Wholesale,KES,71.2,0.794
15/01/2015,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,8100,90.3272
15/02/2015,Coast,Kilifi,Kilifi,-3.6301,39.85113,cereals and tubers,Maize (white),KG,actual,Retail,KES,37.5,0.4097
15/02/2015,Coast,Kilifi,Kilifi,-3.6301,39.85113,pulses and nuts,Beans (dry),KG,actual,Retail,KES,87.4,0.9548
15/02/2015,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,2500,27.3106
15/02/2015,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,5760,62.9237
15/02/2015,Coast,Tana River,Hola (Tana River),-1.5039143,40.0274159,cereals and tubers,Maize (white),KG,actual,Retail,KES,35,0.3823
15/02/2015,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Maize (white),KG,actual,Retail,KES,29,0.3168
15/02/2015,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,1249.99,13.6552
15/02/2015,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,4275,46.7012
15/02/2015,Eastern,Kitui,Kitui,-1.366667,38.016667,pulses and nuts,Beans (dry),KG,actual,Retail,KES,71,0.7756
15/02/2015,Eastern,Marsabit,Marsabit,2.333333,37.983333,cereals and tubers,Maize (white),KG,actual,Retail,KES,52.1,0.5692
15/02/2015,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Bread,400 G,actual,Retail,KES,48,0.5244
15/02/2015,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize,KG,actual,Wholesale,KES,25.48,0.2783
15/02/2015,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,2395,26.1636
15/02/2015,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,1722.21,18.8139
15/02/2015,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,3710,40.529
15/02/2015,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,milk and dairy,"Milk (cow, pasteurized)",500 ML,actual,Retail,KES,43,0.4697
15/02/2015,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,oil and fats,Oil (vegetable),L,actual,Retail,KES,208,2.2722
15/02/2015,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans,KG,actual,Wholesale,KES,63.88,0.6978
15/02/2015,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,6310,68.9321
15/02/2015,North Eastern,Garissa,Garissa,-0.4564,39.64603,cereals and tubers,Maize (white),KG,actual,Retail,KES,65,0.7101
15/02/2015,North Eastern,Mandera,Mandera,3.936804,41.858383,cereals and tubers,Maize (white),KG,actual,Retail,KES,66,0.721
15/02/2015,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,3320,36.2685
15/02/2015,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,1613.88,17.6304
15/02/2015,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,3525,38.508
15/02/2015,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans,KG,actual,Wholesale,KES,75.58,0.8256
15/02/2015,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,6445,70.4068
15/02/2015,Rift Valley,Baringo,Marigat (Baringo),0.4647,35.96007,cereals and tubers,Maize (white),KG,actual,Retail,KES,47,0.5134
15/02/2015,Rift Valley,Baringo,Marigat (Baringo),0.4647,35.96007,pulses and nuts,Beans (dry),KG,actual,Retail,KES,107,1.1689
15/02/2015,Rift Valley,Kajiado,Kajiado,-1.84153,36.7913,cereals and tubers,Maize (white),KG,actual,Retail,KES,40.2,0.4392
15/02/2015,Rift Valley,Kajiado,Kajiado,-1.84153,36.7913,pulses and nuts,Beans (dry),KG,actual,Retail,KES,81.9,0.8947
15/02/2015,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Maize,KG,actual,Wholesale,KES,21.08,0.2303
15/02/2015,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,2100,22.9409
15/02/2015,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,1388.88,15.1725
15/02/2015,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,3150,34.4114
15/02/2015,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,pulses and nuts,Beans,KG,actual,Wholesale,KES,54.44,0.5947
15/02/2015,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,5400,58.991
15/02/2015,Rift Valley,Turkana,Lodwar (Turkana),3.116667,35.6,cereals and tubers,Maize (white),KG,actual,Retail,KES,74,0.8084
15/02/2015,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize,KG,actual,Wholesale,KES,24.86,0.2716
15/02/2015,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,2020,22.067
15/02/2015,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,1456.11,15.9069
15/02/2015,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,7200,78.6547
15/02/2015,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans,KG,actual,Wholesale,KES,74.02,0.8086
15/02/2015,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,8595,93.894
15/03/2015,Coast,Kilifi,Kilifi,-3.6301,39.85113,cereals and tubers,Maize (white),KG,actual,Retail,KES,37.7,0.4104
15/03/2015,Coast,Kilifi,Kilifi,-3.6301,39.85113,pulses and nuts,Beans (dry),KG,actual,Retail,KES,86.1,0.9373
15/03/2015,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,2600,28.3026
15/03/2015,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,6800,74.0222
15/03/2015,Coast,Tana River,Hola (Tana River),-1.5039143,40.0274159,cereals and tubers,Maize (white),KG,actual,Retail,KES,31,0.3375
15/03/2015,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Maize (white),KG,actual,Retail,KES,30,0.3266
15/03/2015,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,1611.11,17.5379
15/03/2015,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,4050,44.0867
15/03/2015,Eastern,Kitui,Kitui,-1.366667,38.016667,pulses and nuts,Beans (dry),KG,actual,Retail,KES,75,0.8164
15/03/2015,Eastern,Marsabit,Marsabit,2.333333,37.983333,cereals and tubers,Maize (white),KG,actual,Retail,KES,49.4,0.5377
15/03/2015,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Bread,400 G,actual,Retail,KES,50,0.5443
15/03/2015,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize,KG,actual,Wholesale,KES,25.57,0.2783
15/03/2015,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,2403.33,26.1618
15/03/2015,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,1426.84,15.5321
15/03/2015,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,3890,42.345
15/03/2015,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,milk and dairy,"Milk (cow, pasteurized)",500 ML,actual,Retail,KES,45,0.4899
15/03/2015,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,oil and fats,Oil (vegetable),L,actual,Retail,KES,210,2.286
15/03/2015,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans,KG,actual,Wholesale,KES,72.9,0.7936
15/03/2015,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,6400,69.6679
15/03/2015,North Eastern,Garissa,Garissa,-0.4564,39.64603,cereals and tubers,Maize (white),KG,actual,Retail,KES,65,0.7076
15/03/2015,North Eastern,Mandera,Mandera,3.936804,41.858383,cereals and tubers,Maize (white),KG,actual,Retail,KES,68,0.7402
15/03/2015,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,3200,34.834
15/03/2015,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,1362.96,14.8367
15/03/2015,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,3600,39.1882
15/03/2015,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans,KG,actual,Wholesale,KES,75.81,0.8252
15/03/2015,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,7200,78.3764
15/03/2015,Rift Valley,Baringo,Marigat (Baringo),0.4647,35.96007,cereals and tubers,Maize (white),KG,actual,Retail,KES,38,0.4137
15/03/2015,Rift Valley,Baringo,Marigat (Baringo),0.4647,35.96007,pulses and nuts,Beans (dry),KG,actual,Retail,KES,112,1.2192
15/03/2015,Rift Valley,Kajiado,Kajiado,-1.84153,36.7913,cereals and tubers,Maize (white),KG,actual,Retail,KES,41.5,0.4518
15/03/2015,Rift Valley,Kajiado,Kajiado,-1.84153,36.7913,pulses and nuts,Beans (dry),KG,actual,Retail,KES,82.2,0.8948
15/03/2015,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Maize,KG,actual,Wholesale,KES,21.54,0.2345
15/03/2015,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,2100,22.8598
15/03/2015,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,1441.35,15.69
15/03/2015,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,3150,34.2897
15/03/2015,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,pulses and nuts,Beans,KG,actual,Wholesale,KES,58.78,0.6398
15/03/2015,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,6200,67.4908
15/03/2015,Rift Valley,Turkana,Lodwar (Turkana),3.116667,35.6,cereals and tubers,Maize (white),KG,actual,Retail,KES,70,0.762
15/03/2015,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize,KG,actual,Wholesale,KES,24.82,0.2702
15/03/2015,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,2190.67,23.8468
15/03/2015,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,1279.81,13.9315
15/03/2015,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,6675,72.6615
15/03/2015,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans,KG,actual,Wholesale,KES,77.36,0.8421
15/03/2015,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,8175,88.9899
15/04/2015,Coast,Kilifi,Kilifi,-3.6301,39.85113,cereals and tubers,Maize (white),KG,actual,Retail,KES,37,0.404
15/04/2015,Coast,Kilifi,Kilifi,-3.6301,39.85113,pulses and nuts,Beans (dry),KG,actual,Retail,KES,88.9,0.9707
15/04/2015,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,3067,33.4873
15/04/2015,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,6933,75.6985
15/04/2015,Coast,Tana River,Hola (Tana River),-1.5039143,40.0274159,cereals and tubers,Maize (white),KG,actual,Retail,KES,31,0.3385
15/04/2015,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Maize (white),KG,actual,Retail,KES,33,0.3603
15/04/2015,Eastern,Kitui,Kitui,-1.366667,38.016667,pulses and nuts,Beans (dry),KG,actual,Retail,KES,86,0.939
15/04/2015,Eastern,Marsabit,Marsabit,2.333333,37.983333,cereals and tubers,Maize (white),KG,actual,Retail,KES,48.4,0.5285
15/04/2015,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Bread,400 G,actual,Retail,KES,50,0.5459
15/04/2015,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize,KG,actual,Wholesale,KES,32.77,0.3578
15/04/2015,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,2833,30.9323
15/04/2015,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,1424.08,15.549
15/04/2015,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,3750,40.9447
15/04/2015,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,milk and dairy,"Milk (cow, pasteurized)",500 ML,actual,Retail,KES,45,0.4913
15/04/2015,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,non-food,Fuel (diesel),L,actual,Retail,KES,77.48,0.846
15/04/2015,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,non-food,Fuel (kerosene),L,actual,Retail,KES,57.21,0.6247
15/04/2015,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,non-food,Fuel (petrol-gasoline),L,actual,Retail,KES,89.93,0.9819
15/04/2015,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,oil and fats,Oil (vegetable),L,actual,Retail,KES,205,2.2383
15/04/2015,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans,KG,actual,Wholesale,KES,80.5,0.879
15/04/2015,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,7100,77.5219
15/04/2015,North Eastern,Garissa,Garissa,-0.4564,39.64603,cereals and tubers,Maize (white),KG,actual,Retail,KES,65,0.7097
15/04/2015,North Eastern,Mandera,Mandera,3.936804,41.858383,cereals and tubers,Maize (white),KG,actual,Retail,KES,68,0.7425
15/04/2015,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,3267,35.671
15/04/2015,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,1894.09,20.6808
15/04/2015,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,3600,39.3069
15/04/2015,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans,KG,actual,Wholesale,KES,76.08,0.8307
15/04/2015,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,7467,81.529
15/04/2015,Rift Valley,Baringo,Marigat (Baringo),0.4647,35.96007,cereals and tubers,Maize (white),KG,actual,Retail,KES,42,0.4586
15/04/2015,Rift Valley,Baringo,Marigat (Baringo),0.4647,35.96007,pulses and nuts,Beans (dry),KG,actual,Retail,KES,105,1.1465
15/04/2015,Rift Valley,Kajiado,Kajiado,-1.84153,36.7913,cereals and tubers,Maize (white),KG,actual,Retail,KES,41,0.4477
15/04/2015,Rift Valley,Kajiado,Kajiado,-1.84153,36.7913,pulses and nuts,Beans (dry),KG,actual,Retail,KES,85,0.9281
15/04/2015,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Maize,KG,actual,Wholesale,KES,28.29,0.3089
